epoch,Lambda,Gamma,cover,learning_rate,quantiles,tree_height,feature_ratio,sample_ratio,time,confusion,acc,pre,spe,f1
50,1,5,1,0.1,13,3,0.25,0.25,140.008841,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
50,1,5,1,0.1,13,6,0.25,0.25,141.2721179,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,5,1,0.3,5,3,0.25,0.25,131.6766114,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,5,1,0.3,5,6,0.25,0.25,130.8440886,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,5,1,0.3,13,3,0.25,0.25,134.0472555,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,5,1,0.3,13,6,0.25,0.25,132.0154171,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,5,3,0.1,5,6,0.25,0.25,134.5619617,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,5,3,0.1,5,3,0.25,0.25,136.3499367,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
50,1,5,3,0.1,13,3,0.25,0.25,137.0135558,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,5,3,0.1,13,6,0.25,0.25,143.7427032,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,5,3,0.3,5,3,0.25,0.25,131.6456301,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,5,3,0.3,5,6,0.25,0.25,132.9119031,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,5,3,0.3,13,3,0.25,0.25,135.9751513,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
50,1,5,3,0.3,13,6,0.25,0.25,139.4521604,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
50,1,5,5,0.1,5,3,0.25,0.25,138.6576147,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,5,5,0.1,5,6,0.25,0.25,136.0071323,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,5,5,0.1,13,3,0.25,0.25,143.7616918,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,5,5,0.3,5,3,0.25,0.25,132.639061,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,5,5,0.1,13,6,0.25,0.25,138.6296318,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,5,5,0.3,5,6,0.25,0.25,134.8198111,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,5,5,0.3,13,3,0.25,0.25,139.8859119,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
50,1,5,5,0.3,13,6,0.25,0.25,136.718725,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,10,0,0.1,5,3,0.25,0.25,133.9043369,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,10,0,0.1,5,6,0.25,0.25,133.16576,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,10,0,0.1,13,3,0.25,0.25,136.3269491,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,10,0,0.1,13,6,0.25,0.25,137.9800029,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
50,1,10,0,0.3,5,3,0.25,0.25,136.8616424,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
50,1,10,0,0.3,5,6,0.25,0.25,136.8136704,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,10,0,0.3,13,3,0.25,0.25,134.7148967,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,10,0,0.3,13,6,0.25,0.25,138.9844284,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,10,1,0.1,5,3,0.25,0.25,134.0412569,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,10,1,0.1,5,6,0.25,0.25,135.840229,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,10,1,0.1,13,3,0.25,0.25,143.3599529,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,10,1,0.1,13,6,0.25,0.25,139.493135,"[[52  4]
 [14 20]]",0.8,0.833333333,0.928571429,0.689655172
50,1,10,1,0.3,5,3,0.25,0.25,134.1931705,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,10,1,0.3,5,6,0.25,0.25,139.1890383,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,10,1,0.3,13,3,0.25,0.25,137.310179,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,10,1,0.3,13,6,0.25,0.25,138.9139984,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,10,3,0.1,5,3,0.25,0.25,139.6945522,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
50,1,10,3,0.1,5,6,0.25,0.25,141.0038242,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
50,1,10,3,0.1,13,6,0.25,0.25,141.8703058,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,10,3,0.1,13,3,0.25,0.25,146.7884898,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,10,3,0.3,5,6,0.25,0.25,135.013231,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,10,3,0.3,5,3,0.25,0.25,138.2054048,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,10,3,0.3,13,3,0.25,0.25,142.5729032,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,10,3,0.3,13,6,0.25,0.25,139.1098871,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,10,5,0.1,5,3,0.25,0.25,141.3426089,"[[52  4]
 [14 20]]",0.8,0.833333333,0.928571429,0.689655172
50,1,10,5,0.1,5,6,0.25,0.25,136.0436406,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,10,5,0.1,13,6,0.25,0.25,137.2584164,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,10,5,0.1,13,3,0.25,0.25,144.4461045,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,10,5,0.3,5,3,0.25,0.25,136.6427698,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,10,5,0.3,5,6,0.25,0.25,138.6626139,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
50,1,10,5,0.3,13,3,0.25,0.25,140.2077277,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
50,1,10,5,0.3,13,6,0.25,0.25,139.128346,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,0,0,0.3,5,3,0.25,0.25,298.0363681,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,0,0,0.3,13,3,0.25,0.25,305.726963,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,0,0,0.1,5,3,0.25,0.25,360.5375841,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,0,0,0.3,5,6,0.25,0.25,312.2182491,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,0,0,0.3,13,6,0.25,0.25,330.5497768,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,0,0,0.1,13,3,0.25,0.25,393.1609054,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,0,1,0.1,5,3,0.25,0.25,356.7167706,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,0,1,0.3,5,3,0.25,0.25,324.2623515,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,0,1,0.1,13,3,0.25,0.25,393.820528,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
100,0,0,1,0.1,5,6,0.25,0.25,498.3017099,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,0,0,0.1,5,6,0.25,0.25,576.6148744,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,0,0,0.1,13,6,0.25,0.25,639.4329093,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,0,1,0.3,5,6,0.25,0.25,330.2908993,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,0,1,0.3,13,3,0.25,0.25,321.7737763,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,0,1,0.1,13,6,0.25,0.25,550.2959425,"[[53  3]
 [15 19]]",0.8,0.863636364,0.946428571,0.678571429
100,0,0,1,0.3,13,6,0.25,0.25,360.5535729,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,0,3,0.1,5,3,0.25,0.25,362.1976328,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,0,3,0.3,5,3,0.25,0.25,350.2484744,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,0,3,0.1,13,3,0.25,0.25,408.8109457,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,0,3,0.1,5,6,0.25,0.25,413.8730476,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,0,3,0.3,5,6,0.25,0.25,408.1193426,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,0,3,0.1,13,6,0.25,0.25,500.2555907,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,0,3,0.3,13,3,0.25,0.25,374.2637236,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,0,3,0.3,13,6,0.25,0.25,405.1950154,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,0,5,0.1,5,3,0.25,0.25,384.6877565,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,0,5,0.1,13,3,0.25,0.25,396.4860029,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,0,5,0.1,5,6,0.25,0.25,415.6240466,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,0,5,0.3,5,3,0.25,0.25,388.7154505,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,0,5,0.3,5,6,0.25,0.25,394.1593335,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,0,5,0.3,13,3,0.25,0.25,343.1155581,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,0,5,0.1,13,6,0.25,0.25,482.5057526,"[[53  3]
 [15 19]]",0.8,0.863636364,0.946428571,0.678571429
100,0,1,0,0.1,5,3,0.25,0.25,399.4972796,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,0,5,0.3,13,6,0.25,0.25,458.0947285,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,1,0,0.3,5,3,0.25,0.25,374.6872923,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,1,0,0.1,13,3,0.25,0.25,442.5354476,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,1,0,0.1,5,6,0.25,0.25,483.3570769,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,1,0,0.3,5,6,0.25,0.25,368.0720799,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,1,0,0.3,13,3,0.25,0.25,361.8086653,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,1,0,0.1,13,6,0.25,0.25,528.2943473,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,1,0,0.3,13,6,0.25,0.25,395.3284743,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,1,1,0.1,5,3,0.25,0.25,425.6071396,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,1,1,0.1,13,3,0.25,0.25,429.3030236,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,1,1,0.3,5,3,0.25,0.25,397.8720188,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,1,1,0.1,5,6,0.25,0.25,495.8988972,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,1,1,0.3,5,6,0.25,0.25,422.5888679,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,1,1,0.1,13,6,0.25,0.25,579.5769873,"[[53  3]
 [15 19]]",0.8,0.863636364,0.946428571,0.678571429
100,0,1,1,0.3,13,3,0.25,0.25,405.0071237,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,1,1,0.3,13,6,0.25,0.25,446.4783816,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,1,3,0.1,5,3,0.25,0.25,453.4244027,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,1,3,0.1,13,3,0.25,0.25,450.6170104,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,1,3,0.1,5,6,0.25,0.25,486.3965263,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,1,3,0.3,5,3,0.25,0.25,425.8381968,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,1,3,0.1,13,6,0.25,0.25,554.1417413,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,1,3,0.3,5,6,0.25,0.25,503.1499326,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,1,3,0.3,13,3,0.25,0.25,465.7803302,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,1,3,0.3,13,6,0.25,0.25,437.8763046,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,1,5,0.1,5,3,0.25,0.25,455.5861673,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,1,5,0.1,5,6,0.25,0.25,493.5584261,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,1,5,0.1,13,3,0.25,0.25,496.2488847,"[[53  3]
 [15 19]]",0.8,0.863636364,0.946428571,0.678571429
100,0,1,5,0.3,5,3,0.25,0.25,456.7235129,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,1,5,0.1,13,6,0.25,0.25,507.3475311,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,5,0,0.1,5,3,0.25,0.25,404.0986435,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,1,5,0.3,5,6,0.25,0.25,498.5755532,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,1,5,0.3,13,3,0.25,0.25,455.6061552,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,1,5,0.3,13,6,0.25,0.25,522.2270136,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,5,0,0.3,5,3,0.25,0.25,411.5213954,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,5,0,0.1,5,6,0.25,0.25,430.2506697,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,5,0,0.1,13,6,0.25,0.25,432.9471266,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,5,0,0.1,13,3,0.25,0.25,451.9042721,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,5,0,0.3,5,6,0.25,0.25,436.4661145,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,5,0,0.3,13,3,0.25,0.25,467.9320972,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,5,0,0.3,13,6,0.25,0.25,459.6678286,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,5,1,0.1,5,6,0.25,0.25,425.0626402,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,5,1,0.1,5,3,0.25,0.25,448.6211543,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,5,1,0.1,13,3,0.25,0.25,424.9407117,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,5,1,0.3,5,3,0.25,0.25,420.598197,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,5,1,0.1,13,6,0.25,0.25,470.6915157,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,5,1,0.3,5,6,0.25,0.25,460.2325056,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,5,1,0.3,13,3,0.25,0.25,436.9168541,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,5,3,0.1,5,3,0.25,0.25,430.9502718,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,5,1,0.3,13,6,0.25,0.25,461.7086594,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,5,3,0.1,5,6,0.25,0.25,453.0906186,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,5,3,0.1,13,3,0.25,0.25,452.8357387,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,5,3,0.1,13,6,0.25,0.25,471.8098788,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,5,3,0.3,5,6,0.25,0.25,435.4127162,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,5,3,0.3,5,3,0.25,0.25,462.4692252,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,5,3,0.3,13,6,0.25,0.25,436.2472374,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,5,3,0.3,13,3,0.25,0.25,474.9610739,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,5,5,0.1,5,3,0.25,0.25,436.2092609,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,5,5,0.1,5,6,0.25,0.25,473.1351187,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,5,5,0.1,13,6,0.25,0.25,452.2520745,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,5,5,0.3,5,3,0.25,0.25,440.0900369,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,5,5,0.1,13,3,0.25,0.25,480.1461041,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,5,5,0.3,5,6,0.25,0.25,454.0830264,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,5,5,0.3,13,6,0.25,0.25,456.0658913,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,5,5,0.3,13,3,0.25,0.25,483.8010118,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,10,0,0.1,5,6,0.25,0.25,444.9742413,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,10,0,0.1,5,3,0.25,0.25,461.1979539,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,10,0,0.1,13,6,0.25,0.25,430.8473277,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,10,0,0.1,13,3,0.25,0.25,473.5548775,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,10,0,0.3,5,6,0.25,0.25,437.4925489,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,10,0,0.3,5,3,0.25,0.25,461.5157707,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,10,0,0.3,13,3,0.25,0.25,488.560287,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,10,0,0.3,13,6,0.25,0.25,441.0175064,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,10,1,0.1,5,3,0.25,0.25,447.1100173,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,10,1,0.1,5,6,0.25,0.25,466.6808145,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,10,1,0.1,13,3,0.25,0.25,475.1869428,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,10,1,0.1,13,6,0.25,0.25,465.8043151,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,10,1,0.3,5,3,0.25,0.25,470.5995696,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,10,1,0.3,5,6,0.25,0.25,447.9275498,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,10,1,0.3,13,6,0.25,0.25,439.6223063,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,10,1,0.3,13,3,0.25,0.25,480.982625,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,10,3,0.1,5,6,0.25,0.25,444.54249,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,10,3,0.1,5,3,0.25,0.25,474.3854034,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,10,3,0.1,13,3,0.25,0.25,470.8384321,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,10,3,0.3,5,3,0.25,0.25,444.2646482,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,10,3,0.3,5,6,0.25,0.25,447.1889737,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,10,3,0.1,13,6,0.25,0.25,497.4871778,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,10,3,0.3,13,3,0.25,0.25,473.0971415,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,10,3,0.3,13,6,0.25,0.25,475.2149291,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,10,5,0.1,5,3,0.25,0.25,460.6562626,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,10,5,0.1,5,6,0.25,0.25,483.8040087,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,10,5,0.1,13,6,0.25,0.25,461.3478677,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,10,5,0.1,13,3,0.25,0.25,479.4325135,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,10,5,0.3,5,6,0.25,0.25,458.1526949,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,10,5,0.3,5,3,0.25,0.25,473.0981402,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,10,5,0.3,13,3,0.25,0.25,483.8669765,"[[56  0]
 [34  0]]",0.622222222,,1,
100,0,10,5,0.3,13,6,0.25,0.25,480.3230309,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,0,0,0.1,5,3,0.25,0.25,525.8109593,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,0,0,0.1,13,3,0.25,0.25,585.9345644,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,0,0,0.3,5,3,0.25,0.25,543.2659669,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,0,0,0.1,5,6,0.25,0.25,667.3968995,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,0,0,0.3,13,3,0.25,0.25,571.3358967,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,0,1,0.1,5,3,0.25,0.25,507.4924471,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,0,0,0.1,13,6,0.25,0.25,745.3692904,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,0,1,0.1,13,3,0.25,0.25,552.671582,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,0,1,0.3,5,3,0.25,0.25,520.3880897,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,0,1,0.1,5,6,0.25,0.25,610.1037023,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,0,0,0.3,13,6,0.25,0.25,701.2285573,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,0,1,0.1,13,6,0.25,0.25,691.8349092,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,0,1,0.3,13,3,0.25,0.25,580.6725461,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,0,3,0.1,5,3,0.25,0.25,525.9019079,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,0,3,0.1,5,6,0.25,0.25,594.2008054,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,0,3,0.1,13,3,0.25,0.25,543.0201082,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,0,1,0.3,13,6,0.25,0.25,703.6971369,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,0,3,0.3,5,3,0.25,0.25,528.5044181,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,0,3,0.3,13,3,0.25,0.25,533.6644623,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,0,3,0.3,5,6,0.25,0.25,559.6565828,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,0,3,0.1,13,6,0.25,0.25,647.8071148,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,0,3,0.3,13,6,0.25,0.25,578.644711,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,0,5,0.1,5,3,0.25,0.25,512.5415561,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,0,5,0.1,13,3,0.25,0.25,504.2533026,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,0,5,0.1,5,6,0.25,0.25,528.2395685,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,0,5,0.3,5,3,0.25,0.25,450.0293458,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,0,5,0.3,5,6,0.25,0.25,499.8448248,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,0,5,0.3,13,3,0.25,0.25,478.2062151,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,1,0,0.1,5,3,0.25,0.25,470.8724144,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,0,5,0.3,13,6,0.25,0.25,511.9828777,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,1,0,0.1,5,6,0.25,0.25,520.5059981,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,1,0,0.1,13,3,0.25,0.25,482.5887063,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,1,0,0.1,13,6,0.25,0.25,546.7339816,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,1,0,0.3,5,3,0.25,0.25,488.0275927,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,1,0,0.3,5,6,0.25,0.25,523.3683586,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,1,0,0.3,13,3,0.25,0.25,490.2892976,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,1,1,0.1,5,3,0.25,0.25,489.6356716,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,1,0,0.3,13,6,0.25,0.25,553.4521356,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,1,1,0.1,5,6,0.25,0.25,512.9083474,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,1,1,0.1,13,3,0.25,0.25,510.2998412,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,1,1,0.3,5,3,0.25,0.25,479.1536725,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,1,1,0.1,13,6,0.25,0.25,570.3834429,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,1,1,0.3,5,6,0.25,0.25,528.0736654,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,1,1,0.3,13,3,0.25,0.25,526.7824042,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,1,3,0.1,5,3,0.25,0.25,484.9093776,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,1,1,0.3,13,6,0.25,0.25,573.8004849,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,1,3,0.1,5,6,0.25,0.25,526.5165567,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,1,3,0.1,13,3,0.25,0.25,548.4030256,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,1,3,0.3,5,3,0.25,0.25,509.1075239,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,1,3,0.1,13,6,0.25,0.25,566.1078892,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,1,3,0.3,5,6,0.25,0.25,514.9771636,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,1,3,0.3,13,3,0.25,0.25,560.9888203,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,1,5,0.1,5,3,0.25,0.25,518.7130241,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,1,5,0.1,5,6,0.25,0.25,519.358655,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,1,5,0.1,13,3,0.25,0.25,561.1007552,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,1,5,0.1,13,6,0.25,0.25,566.5796194,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,1,5,0.3,5,3,0.25,0.25,535.5883625,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,1,5,0.3,5,6,0.25,0.25,530.1894536,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,1,5,0.3,13,3,0.25,0.25,544.3023736,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,1,5,0.3,13,6,0.25,0.25,555.6858566,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,5,0,0.1,5,3,0.25,0.25,512.8543782,"[[56  0]
 [34  0]]",0.622222222,,1,
100,1,5,0,0.1,5,6,0.25,0.25,496.681638,"[[56  0]
 [34  0]]",0.622222222,,1,
